date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,aerosol_optical_depth,dust,uv_index,us_aqi,european_aqi
2024-08-09,19.083333333333332,9.549999999999999,272.125,14.208333333333334,4.708333333333333,38.166666666666664,0.19041666666666668,16.333333333333332,2.21875,35.666666666666664,20.333333333333332
2024-08-10,14.604166666666666,9.308333333333334,320.0833333333333,18.670833333333334,5.916666666666667,30.0,0.15625,4.833333333333333,1.16875,40.625,20.333333333333332
2024-08-11,26.691666666666666,13.066666666666668,334.3333333333333,18.145833333333332,5.995833333333334,36.166666666666664,0.2520833333333333,25.0,2.3645833333333335,44.916666666666664,23.25
2024-08-12,25.316666666666666,14.441666666666668,357.125,21.554166666666664,6.895833333333333,41.916666666666664,0.27416666666666667,14.791666666666666,2.2979166666666666,54.875,30.458333333333332
2024-08-13,29.254166666666666,18.520833333333332,417.8333333333333,23.625,7.991666666666667,55.125,0.3433333333333333,8.541666666666666,2.1,57.166666666666664,35.75
2024-08-14,39.06666666666667,25.462500000000002,495.2916666666667,24.78333333333333,9.791666666666666,52.583333333333336,0.3804166666666667,6.791666666666667,2.36875,76.83333333333333,55.125
2024-08-15,28.570833333333336,19.712500000000002,463.3333333333333,22.808333333333334,11.15,56.75,0.28833333333333333,0.041666666666666664,2.1395833333333334,62.791666666666664,40.458333333333336
2024-08-16,49.28333333333333,34.166666666666664,674.0833333333334,34.2625,13.625,52.333333333333336,0.545,0.25,1.4104166666666667,92.58333333333333,64.0
2024-08-17,32.1625,22.4375,527.3333333333334,25.0625,9.629166666666666,67.625,0.32125,0.0,2.44375,85.41666666666667,62.25
2024-08-18,29.683333333333334,20.204166666666666,463.2916666666667,25.316666666666666,8.729166666666666,53.125,0.27499999999999997,0.875,2.5708333333333333,63.25,40.458333333333336
2024-08-19,33.59166666666667,23.05,475.0,25.166666666666668,8.895833333333334,48.458333333333336,0.41291666666666665,0.75,1.2625,76.16666666666667,55.75
2024-08-20,19.604166666666668,13.466666666666667,297.5833333333333,16.208333333333332,6.391666666666667,41.875,0.24541666666666664,0.6666666666666666,1.7166666666666668,60.166666666666664,34.583333333333336
2024-08-21,15.379166666666668,10.704166666666666,278.4583333333333,13.9,7.1125,51.916666666666664,0.16583333333333333,0.0,1.6645833333333335,52.583333333333336,27.833333333333332
2024-08-22,8.9375,6.429166666666667,219.25,11.154166666666667,4.4624999999999995,41.708333333333336,0.09000000000000001,0.0,2.066666666666667,30.583333333333332,19.625
2024-08-23,14.316666666666668,9.833333333333334,255.04166666666666,13.512500000000001,5.0,40.083333333333336,0.12291666666666667,1.875,2.1374999999999997,34.625,19.583333333333332
2024-08-24,10.145833333333334,6.645833333333333,188.54166666666666,7.8500000000000005,3.5625,42.666666666666664,0.14125000000000001,2.1666666666666665,2.2291666666666665,37.458333333333336,20.125
2024-08-25,10.320833333333333,6.175,178.5,7.158333333333334,2.954166666666667,39.708333333333336,0.17166666666666666,3.9583333333333335,2.09375,23.458333333333332,15.958333333333334
2024-08-26,7.466666666666666,4.954166666666667,181.95833333333334,7.345833333333334,2.9958333333333336,43.333333333333336,0.16125,0.5833333333333334,2.1083333333333334,25.875,17.291666666666668
2024-08-27,7.466666666666666,4.9624999999999995,193.20833333333334,8.483333333333333,3.3625000000000003,40.125,0.12791666666666665,0.6666666666666666,2.4375,20.708333333333332,15.958333333333334
2024-08-28,9.200000000000001,5.995833333333334,220.875,10.9625,3.775,31.416666666666668,0.13625,1.3333333333333333,1.7791666666666668,24.791666666666668,13.625
2024-08-29,6.6125,4.329166666666667,209.375,9.6375,3.233333333333333,30.0,0.12416666666666666,1.2083333333333333,1.5458333333333334,21.708333333333332,13.083333333333334
2024-08-30,8.625,5.070833333333334,213.20833333333334,10.379166666666666,3.1,32.75,0.2520833333333333,4.208333333333333,0.99375,18.666666666666668,13.083333333333334
2024-08-31,5.445833333333333,3.5875,194.75,9.866666666666667,3.158333333333333,26.375,0.19458333333333333,1.0416666666666667,1.2562499999999999,19.625,11.041666666666666
2024-09-01,5.991666666666667,3.975,193.625,9.233333333333333,3.2416666666666667,33.916666666666664,0.10041666666666667,1.0416666666666667,1.8833333333333335,17.083333333333332,13.625
2024-09-02,11.558333333333332,6.341666666666666,191.08333333333334,9.820833333333333,3.2916666666666665,36.625,0.21041666666666667,7.25,1.2270833333333333,20.208333333333332,14.791666666666666
2024-09-03,10.6,5.5874999999999995,197.125,9.533333333333333,3.4250000000000003,39.125,0.19541666666666668,7.583333333333333,2.2958333333333334,26.25,16.458333333333332
2024-09-04,13.766666666666666,6.875,204.875,10.804166666666667,3.4,35.708333333333336,0.21333333333333335,10.875,1.7270833333333335,25.291666666666668,14.666666666666666
2024-09-05,13.004166666666668,7.070833333333333,210.0,10.266666666666667,3.4458333333333333,40.75,0.20125,7.916666666666667,2.004166666666667,30.833333333333332,17.583333333333332
2024-09-06,14.316666666666668,7.0125,226.83333333333334,11.508333333333333,3.545833333333333,36.541666666666664,0.22791666666666666,11.916666666666666,1.5333333333333332,28.0,15.458333333333334
